Date,Review,Rating,Product,District
08/19/2015,Responded Quick efficient responded quick easy online banking efficient stable interest rate.,5,Online Services,52
08/19/2015,Wide Range Of Services helpful customer service fast transactions easy online banking efficient easy online banking where i lost my PIN.,5,Online Services,11
08/19/2015,Waved Fees fast transactions fast transactions.,5,Online Services,65
08/19/2015,Stable Interest Rate fast transactions helped me in a case of fraud secure from fraud efficient helped me in a case of fraud.,5,Online Services,77
08/19/2015,Where I Lost My Pin waved fees efficient efficient wide range of services.,5,Online Services,53
08/19/2015,Competitive Rates waved fees secure from fraud worried about fraud but where i lost my PIN waved fees friendly staff.,5,Online Services,37
08/19/2015,Wide Range Of Services responded quick helped me in a case of fraud wide range of services worried about fraud but where i lost my PIN.,5,Online Services,59
08/19/2015,What Happened To This Bank?? additional charges soo frustrating!strange to frustrate me long wait times.,1,Online Services,39
08/19/2015,Bad Advice error rude customer service long wait times WHY!? error what happened to this bank?? WHY!?.,1,Online Services,56
08/19/2015,Frustrating soo frustrating!strange error kept cropping up error additional charges.,1,Online Services,77
08/19/2015,Bad Advice WHY!? the worst what happened to this bank?? additional charges bad advice slow transactions.,1,Online Services,7
08/19/2015,"Complicated Online Banking not great lost my details, staff were so unhelpful the worst frustrating.",1,Online Services,18
08/19/2015,"Lost My Details, Staff Were So Unhelpful error kept cropping up poor interest rates complicated online banking.",1,Online Services,52
08/19/2015,"Error Kept Cropping Up what happened to this bank?? lost my details, staff were so unhelpful not great poor interest rates lost my details, staff were so unhelpful.",1,Online Services,15
08/19/2015,Poor Interest Rates complicated online banking bad advice bad advice bad advice limited services.,1,Online Services,71
08/19/2015,"Limited Services additional charges what happened to this bank?? lost my details, staff were so unhelpful rude customer service error kept cropping up the worst.",1,Online Services,56
08/19/2015,Additional Charges poor interest rates limited services bad advice complicated online banking.,1,Online Services,7
08/19/2016,Froze The Interest Rate Thank you! worried but got really helpful advise on remorgaging.,5,Mortgage,6
08/19/2016,Responded Quick helpful customer service easy online banking secure from fraud worried about fraud but secure from fraud stable interest rate.,5,Online Services,9
08/19/2016,Wide Range Of Services secure from fraud secure from fraud secure from fraud where i lost my PIN.,5,Online Services,31
08/19/2016,Efficient responded quick wide range of services secure from fraud helped me in a case of fraud competitive rates helpful customer service.,5,Online Services,11
08/19/2016,Helpful Customer Service worried about fraud but helpful customer service efficient.,5,Online Services,56
08/19/2016,Waved Fees worried about fraud but easy online banking friendly staff where i lost my PIN worried about fraud but secure from fraud.,5,Online Services,34
08/19/2016,Efficient secure from fraud waved fees.,5,Online Services,47
08/19/2016,Worried About Fraud But easy online banking wide range of services responded quick competitive rates waved fees.,5,Online Services,65
08/19/2016,Fast Transactions waved fees secure from fraud.,5,Online Services,42
08/19/2016,Competitive Rates helpful customer service stable interest rate friendly staff efficient waved fees efficient easy online banking.,5,Online Services,56
08/19/2016,Helpful Customer Service stable interest rate efficient helped me in a case of fraud responded quick.,5,Online Services,57
08/19/2016,Efficient responded quick where i lost my PIN.,5,Online Services,61
08/19/2016,Waved Fees helpful customer service easy online banking competitive rates easy online banking stable interest rate waved fees.,5,Online Services,4
08/19/2016,Friendly Staff fast transactions waved fees where i lost my PIN.,5,Online Services,37
08/19/2016,Helped Me In A Case Of Fraud easy online banking where i lost my PIN wide range of services helped me in a case of fraud.,5,Online Services,35
08/19/2016,Responded Quick secure from fraud friendly staff friendly staff.,5,Online Services,56
08/19/2016,Helped Me In A Case Of Fraud secure from fraud helpful customer service responded quick.,5,Online Services,34
08/19/2016,Error Kept Cropping Up error to frustrate me rude customer service.,1,Online Services,51
08/19/2016,Poor Interest Rates what happened to this bank?? frustrating not great additional charges error long wait times.,1,Online Services,11
08/19/2016,"Rude Customer Service frustrating limited services error WHY!? lost my details, staff were so unhelpful error to frustrate me.",1,Online Services,22
08/19/2016,Error rude customer service complicated to figure out limited services error kept cropping up.,1,Online Services,55
08/19/2016,"Lost My Details, Staff Were So Unhelpful WHY!? slow transactions limited services poor interest rates to frustrate me frustrating error kept cropping up.",1,Online Services,62
08/19/2016,Frustrating bad advice the worst slow transactions bad advice.,1,Online Services,51
08/19/2017,Waved Fees froze the interest rate stressed at first tho fast transactions.,5,Mortgage,3
08/19/2017,Stressed At First Tho competitive rates competitive rates fast transactions worried but got really helpful advise on remorgaging worried but got really helpful advise on remorgaging remortgaged excellent financial advice.,5,Mortgage,3
08/19/2017,Friendly Staff wide range of services helpful customer service waved fees efficient where i lost my PIN where i lost my PIN efficient.,5,Online Services,62
08/19/2017,Where I Lost My Pin helpful customer service fast transactions helpful customer service competitive rates helpful customer service easy online banking.,5,Online Services,53
08/19/2017,Wide Range Of Services where i lost my PIN helped me in a case of fraud waved fees easy online banking.,5,Online Services,58
08/19/2017,Fast Transactions worried about fraud but waved fees responded quick secure from fraud.,5,Online Services,77
08/19/2017,Wide Range Of Services worried about fraud but stable interest rate efficient helpful customer service.,5,Online Services,30
08/19/2017,Friendly Staff fast transactions helped me in a case of fraud friendly staff responded quick wide range of services easy online banking.,5,Online Services,77
08/19/2017,Helped Me In A Case Of Fraud helped me in a case of fraud worried about fraud but secure from fraud efficient secure from fraud fast transactions.,5,Online Services,27
08/19/2017,Worried About Fraud But friendly staff worried about fraud but where i lost my PIN worried about fraud but secure from fraud fast transactions.,5,Online Services,47
08/19/2017,Friendly Staff wide range of services friendly staff friendly staff worried about fraud but helpful customer service stable interest rate helpful customer service.,5,Online Services,53
08/19/2017,Efficient wide range of services helpful customer service stable interest rate responded quick waved fees waved fees wide range of services.,5,Online Services,25
08/19/2017,Fast Transactions helped me in a case of fraud secure from fraud fast transactions easy online banking.,5,Online Services,32
08/19/2017,Fast Transactions responded quick helped me in a case of fraud worried about fraud but secure from fraud waved fees stable interest rate helped me in a case of fraud.,5,Online Services,12
08/19/2017,Friendly Staff efficient competitive rates stable interest rate helped me in a case of fraud wide range of services.,5,Online Services,5
08/19/2017,Helpful Customer Service wide range of services wide range of services.,5,Online Services,27
